address,symbol,name,decimals,total_supply,block_number
0xc16eb677ef4be117da93b1dd2be7d595e15cd9e7,,Æ,1,10000,
0xfa90491a8abbbc7f873317bf46d981f48eea6003,POS1,Poskitt1,2,10000,
0x24aa48e57711d8683cb8565a3a9bf8a884d07507,%,AureCoin,2,,
0x55b9a11c2e8351b4ffc7b11561148bfac9977855,,,,1400331016000,
0x34ee975e2e7266fa8b10d3c8eab02eeea8732e68,Ș,Shits,2,1000000000000000,
0xe6aa0b71425a34f43b925a466aac4ba8238f1eb1,,,,,
0x8da7f65901466993cd76dbc3737591d58f70cf4e,,,,100,
0x9a0798c4646c409273fa899382f3e4dd11d1d5c9,POKE,PokemonCoin,2,11000000,
0x51f217eaf79a75bc9c7db6f606a73227d98bdb03,$,DigiCoin,0,,
0x166a30f579f0d5c1e79852986732e26ffd6cb0d5,,,,2000000000000,
0xb1d11f0727e6eea6e2704807514a90bf9ff26682,,,0,13075384771066712,
0xe26d837debb2066ad6243eecc8e51cb52e97e1b6,BCDN002,BCDN002,15,1000000000000000000000000,
0x02c8bee99af6d5408ece17ea8f8b10f76edc1cf4,,,0,4259351624036709361,
0x888666ca69e0f178ded6d75b5726cee99a87d698,ICN,ICONOMI,18,100000000000000000000000000,
0x013a88a25e62814aebc96c4786a301c7729d778f,SHT,ShubaToken,10,,
0x4112759718a38911ccdb24c58be0a01a46ef8d82,BT10,Beta10,0,,
0x2d4995c63c1a740a26bd3802d8a3030cd43a0d4b,%,C3W,2,,
0x1b88d58228c20327094c67bc34a1478004985217,%,blue units,8,1000000,
0xa1dcb7539dde1e5d4113cfbec0b59b73208315b7,GD,Gasdukaat v0.1,2,100000000,
0xb73b38bff41831a1540e0e0079f911d56a8bf341,CCN,CaseyCoin,210,,
0xd8912c10681d8b21fd3742244f44658dba12264e,PLU,Pluton,18,20000000000000000000000000,
0x64b35bda8d95738d8ea3d9b8919fe20b9c6a80ad,XPC,PokerChip,0,,
0x328516bcbfe9dad5195ebf30efbcacf33b0dfc01,FST,Fab Coin,2,0,
0x97ecdb302b97630ba39c703f02ab5e2a51ae0c34,☺,BerryTest,2,1000000,
0xd838f9c9792bf8398e1f5fbfbd3b43c5a86445aa,,,1,19094016499799800000,
0xda1603d84db2fd9a08268608db499a83a38709da,,,0,5059123994785146594,
0x2ff68dd539ca6edc3057b428a09ed283c7673986,DT 🌷,Digital Tulip,0,,
0x90d874da29f9e9098d982dbf8041f42c9c01d48c,BT4,Beta4,0,,
0xc890854d33e76d3208fd4fa9a7a254e269b6faf1,FUZ,FuzCoin,2,,
0xc1dc9cfb310468eeab6fbdc513e9d60d32f60bad,,,,,
0x0edab145c00c3369a97572b9895a3646fc223eca,%,My DAO shares,2,,
0xf4c64518ea10f995918a454158c6b61407ea345c,,,1,269565591797974000000000,
0x54bda709fed875224eae569bb6817d96ef7ed9ad,,,,385,
0x6537823d38f07961463539cc7ec257bbeb2c0aec,,"PayPal Holdings, Inc.",0,586361,
0xc1a1802effe0b3aa0d299e676d2eac0e30608a12,TC,Testing Coin,,100,
0x5f6ea4a9fc88259d0991d20576aa24bfb6be177f,,,,,
0x243e6dfd2aa63de76ac5dd8a239eddf788715138,💰,Coin,3,14400000000,
0x1f0b9db5bb0f2a60f8c8824cec738c15805dbdec,NxC,Nexium,3,,
0x72b8f99d7663009607154a55a783ee6e4fbfab9c,WH,WindmolenHaarlem,,,
0xa85e234d071e5acc1d91badd306ed601a38575e8,DAC,TheDAC,0,1000000000000000000,
0x4e70d72e4752c3db8d25b5edd3eae6f8c790f6e5,,,0,,
0x0f353e5aad5fb36ca03a699e533b56376447eb27,%,Shares,2,10000,
0xabb6de07f9aac9d88bd74bd931a8bbbce1a1860d,🖕,Fucks,2,,
0x3674c3f4044fc9e0320d6b35eb58087348cf45b2,HLL,HuangLeiLei's Token,2,,
0x79604f5d24ee15df93f247a102f55a44c9dd749f,trads,My DAO Shares,2,,
0xab3652fd492fbb0d6b63acb742f3ed12afbaef52,BiZ,Bizilicas,2,,
0x65425e82848b287368f261f56bb13e9b8bdc949d,SPK,Spooky Dollars,0,69000000,
0x59feef47003b038bc975d4bab59a92f281b05a76,,,0,30809351624036700000,
0x288fdd651554369d4da44741328a3193fa31947e,AA,Asset A,0,,
0xbc07118b9ac290e4622f5e77a0853539789effbe,,,1,5634097608979250000000,
0x0fb669642d97a6f8c7cca630f9ac0963729f61b5,%,Kandy,0,0,
0xcb599a6f65d826f7a96ebe884a599f17fffc989b,WL,ShaopingCoin,8,,
0x29372e9a568696fd9444d799304625a01c544148,€,Euro,0,,
0x19e035fae8230982349f65e461c52ef47da89013,P+,GreenPower,,23197,
0x9fb7871e3e67fb294e47d11c1747ef3793425bdb,NNT,TNT,18,2439024390243900000000,
0xc4244e0db9bf6b1e2904cd7a00e4f128fbb945e7,Au,Gold Bar,0,,
0x75f563c7d842ba1534535000c4c4a4bf78a2be44,SUH,GeorgeCoin,10,100,
0x8b28adba046a1ba296fdf1b17a1f562bf28bd3df,TKO,TKO01,8,,
0xe4c94d45f7aef7018a5d66f44af780ec6023378e,,,0,70000000000000,
0x9b37508b5f859682382d8cb6467a5c7fc5d02e9c,PDG,CrowdFund DAO,0,,
0x3d5467556a30a4564a71fae894f374dd2ac82f92,g,tuna,0,,
0x6eefd85f468f48d5a6444211ed92f709db7c3284,,,0,61313123467834523,
0xb66a2478db78ba8704e6344dbbe5c21b700ea678,SM,Soma,42,,
0xf4a5fbd6deb3c10320b455cb10f10929e7c72ab6,%,T Shares,2,,
0x431e5bb3a84559ee9b3ac0b03952e642141a2522,HDI#,Hempe Distribution Inc Value,3,300000,
0xacd87e28b0c9d1254e868b81cba4cc20d9a32225,,,1,207153967008322000000,
0x1d8f6083b6b3f87ff2b5a9ce49276b33cbb479ce,%,Sankara,2,,
0x38b1a2d1ccab24e8c8e66ffbacfd54a0b049186d,ß,catenaDAO,1,,
0x25f7b23ead710dbcc3dd3006083a8f202611ba47,TT,TestingTax,,5,
0xbadaf67a4fd952f225fc1e38e51cb32d8ea20d4f,-K-,Myfirst,0,,
0x7ce508b1b63a0ec452e9c285ae35f974a494af87,MSK2,MK2,2,10000000,
0x20f8cbe0459ce357f23e2dc42827fe9413673e9f,%,Shares,2,10000,
0xe6069d0158fddf0fd9b13f8f9fe69829c4b869ed,AAAA,asdasd222,2,,
0x1fccde3ab21f442c72d70902dc4b8bf662ea3691,cc2,yangtest2,0,1000000000000000000000000,
0x08b54d4f5877ee091e31e92523b9791df9efce93,xyz,KgCoin,2,,
0x11dc9acbbd6eac0096ac6d08beb36121303f4c0d,,,0,10000,
0x9535932d6d5262e5beff6a75b19f092be3b5fba8,ﷺ,Warm Fuzzies,0,7500000000,
0x72f815afbb61bf4763f8eadfd70f0920f825a4f3,%,My DAO Shares,2,,
0xd20dda55e5b601cca5e295fcf6ce9c6dfcc5392e,[,EthbitRC,6,5000000000000,
0x1bf963724a03dd8649950133eae1f3f0e0c9caab,NETS,NetsCoin,2,,
0xc9509bcef93a85d241b23a0b9939e6c1b1b599c9,%,JPC,3,10000,
0x274fd8346e35fc600f56b58992ed572350799a21,$pcr,postcoderoos,,,
0xb723ee7f721a60ac007c69554fa047bbbc062a19,,,,,
0xec5e34963e2bbecff309d5581dbe1a21f428fb2b,BCDN003,BCDN003,15,1000000000000000000000000,
0x754ce33f0ebddec71f9b24924f584ea5a3c30e1e,D,Dinar,4,,
0x60056570a35a587fee888fca1946591c189884b5,DDTT2,DrugDiscoveryTokenTest2,3,120101,
0x57eef80142c9936e3a562726aa1cbca5530a7d5a,H,Hans,0,1000,
0x9ce14dc2a21b1e41f443b69ed018442e1872b4c4,¢,CARANDAY,2,1000000,
0xb18c114b52dbe2d91d62569356207399aa42ad2b,7W,Waves,2,10100,
0x60c61e8935dfebc1e183422821b561fa0da5cebf,CNT,ConsenSysNorth,33,63,
0xc770e485786f12d4776ac6b2437359fd4b7579c4,CTY,Cinty,0,,
0xe96e8fa3c8f814aa8083e34c8e6818cbcf3a65b6,CE%,Central Euro,2,,
0xd7747ea921d5f891accc3384e6712992e9465adc,,,,250000000000000,
0x93ba0ca7c70c8cbbf4088f88b2db5a706c08ee73,$Jer,Jeroencoin,0,,
0x077e66fc3348199f86c67557af0444aa28390e88,%,My Dao Shares,2,,
0x28e5cf32a8acea8840294ac6faf9d78a66cd65b3,TLREC,REC Tokens,3,1000000000000,
0x9b824dc062f232f954a8422842bb4bd2eace496f,%,TZIcoin,2,10000,
0xe4d9622497d3eace0e019f272f0061b6c1081fe8,BT12,Beta12,0,,
0xcb93a407409a18eba3a063350b44995c72884121,,,,1000000000000,
0xf87593f519e9d11adbdd66f2c8c10ab434770bb2,$,US Dollar,0,,
0xa8e3d37fc7c6a4d1d05fb9f0afbf443bdfb468fa,,,0,100000,
0xb1a29a91f8d384c547ccbf0ffc71db767639dd9c,RT,Twitter Retweets,18,5000,
0x0643b1b93df3a0e8870091824931b0f50412e77d,ERICS,ERIC,2,1000000,
0xfad8942e3e0c4555670a70bfc4d23cd2e6800d1e,JC,JesperCoin,0,,
0xa86a77e83bcd3d38153c3a5ef962b44da37e119e,☼LIFE™,LifeCash,2,7492954337,
0x73f17d81e1cebf085bfa21f93d5ee47bd50110e9,,,,,
0x5d5fad83359d4ce904cf495208211f9b216252dd,Wh,GMelw,,,
0x24734be5af7e5beedb0df0df91f762969c056176,B,BMoney,0,8000,
0x27cb40ce7eb4d078196923d608eb903a17e0c0ed,,,,,
0x5b321e9d3d186cc89838c493a363a43044ede2ac,Au,Gold Bar,0,,
0x8bb27e2f4c861c9e49c204a3cb1524e2b5cdc2e0,@,@,0,12999997,
0xe316bedb25683134e78b3acd570770c9e52bda43,%,CoprivniCoin,2,,
0x17fa509a1dbf82e7173072e70b95e264dfeeabf5,J$,JeroenCoin,2,,
0xdaf416596f5fe4de1caf6c1edd1a4e8fdd401d74,HC,Happy Coin,,1000000000,
0x18e9398595a9ee1190ed9fc0a1afc3c911010d7a,,Widgets,0,,
0x7432c1b57f1b57375e0e14d5eb699bf377a2be49,%,First contract,2,,
0x492ea3bb0f3315521c31f273e565b868fc090f17,,,1,367380383063135000000,
0xa6c46bf87268241c69b8e573f515ce27ca5e110d,T$,Test Dollar,2,,
0x6d3bdc4d76a4e38cadd53a9f71b3a4950156a205,%,My DAO Shares,2,,
0x90a38668249f714fe628eebb78f4da488031684b,,,,120752974,
0xa5ecd2e6c2fa54d6b48a2ae8f9a94a95731acf3a,MACD,MACcoin,2,100000,
0x31dd6f2e95124277e0ba314deeb4975c7b051bbb,,SolveCoin,0,1125,
0x50c8bfac03f030655632ff4ce1edf60264852af6,here,beta2,12,,
0x8aae0eeecc9544c018fa567a3eaf4671cbb91e7f,,,,,
0x45e42d659d9f9466cd5df622506033145a9b89bc,NxC,Nexium,3,66509518500,
0x55f118f80ac1731e6961d93cb3c6b66bd7b7b99b,GOD,Godlcoin,8,,
0x7c0e1121f5a19ed5103f92a79ea3e2988a9349e6,SNGLS,SingularDTV,0,500001037,
0xecf3dbc42d183d679886129ef3428341b20561b1,§ UCC,§ UCC,18,1000000000000000000000000,
0x99fa9dacec472b54ff14e9adad51901a97da83d3,,,0,5000000000000,
0x75438d3290391e1f72c0a396b68b4fa2a9f6b502,BB,Asset B,0,,
0x98e445d52310b0842ccba0b0b751e11faf55c854,,,0,5000000000000,
0x0509cbbb4c1452678d2e8f9939751cf49d7a7bfa,ƒ,flurkelcoin,2,,
0xd92c36f15a43b97a19bfa5fc25a025b19946e4e6,D,African Gold Dinar,3,4293587860,
0x8e5e74aaf59488bf6043702541d98f270c7f72f7,star,StarCoin,8,10000,
0x9b111e08ffad98ad4f493062c65a3a95319d7443,%,BitmoCoin1,2,,
0x24fb39f14751e5a71dcf1da7d2cae72fbac13fe1,D,Dinar,0,,
0xd88838359c8ad2fa9577bd3e8bfe1cc49b70ac47,Wh,MP,,,
0xbb9bc244d798123fde783fcc1c72d3bb8c189413,,,1,11538165987024700000000000,
0x114bb2b204294032b25acb7479172c98645a01d5,Wh,Guse,,,
0xc3ffccd710676d1bab6e206f14225cb1ba6c684d,WR,White Rabbit,0,,
0x5a165b5223200a52a2e0286742aec6ab0e47bd93,THE,Ethercoin,8,,
0xbe63d3236994cb44d3817a5aef6a9f7b67cf78c3,Gz,Glezanium,1,,
0xc2f51820454ace6a7b7529095d46aa0a3fddd0d9,LP,LP,2,99000000,
0x02c118196903c7a9e23ba718d40dccc6dc1dbc46,,,0,1061313123467834523,
0x83582dd5f0aa86b921202d477c2489ee42ed64fb,MKP,Matt Karma Points,2,1000001000,
0xb275afa5d367a50dd88ebc8296734e274186b7ae,bbl,Oil barrels,0,,
0x1a5577d9ade7a56a1113c9042179220f49566933,AC,Another Coin,,10,
0x0042c05da475fb35e57a31296b08ebf84c1d8dd0,LF,leafcoin,2,,
0x6a96617620e179edb6a1a7281952842dce8c7e83,$test,test,,,
0x2c1a3582c34b86de8db0abb494ede372ecb9eaa5,,,,5000000000000,
0x0f4b7a95c414d2bc0bffab6543ec7bf1ce1ec4fa,Wh,PowerToken,0,,
0xfc4a70cd92b32a687c45c1f1f6f4920a9d852f13,€,Euro,0,,
0x8595a475d1c9a9d1468aad3a8809616c92998bea,E,EtherDollar,4,,
0x5c40ef6f527f4fba68368774e6130ce6515123f2,,,,344917580854977000000000,
0x194cc7cbb12f3460760ab67b256e29931166dddd,^*^,JAISR,8,2000,
0x1e8e22c878119d341c03b859795ea55a5ef21c18,P-,GreyPower,,187,
0x3b535aa8d487dfe4c4d7cee4df084b00a448d330,evt,evToken1,2,10000000,
0x128f975e565883be4920309f5b9ebc3c7572e79c,ZebCoin,Friendly Token,1,,
0x1bd2bbbe1649f2d584d7fbbed289684c6ed61581,AA,Asset A,0,,
0x3b60515a6a7c7b30e2977ffb3aba1ffbed616b0a,VSC,VisionCoin,2,,
0x4bc13752568b99036692ba8b1db2c97d6df457f4,AIR,Airalab Credits,0,1000000,
0x3a35ee166d5cf3666ade37812aafcc9706512d6a,H2O,Water,0,,
0x1e0b0348d11e79ae3efbcc89fb6a70eee05ae18e,☀,CryptoGrow,0,100,
0xefe0399d08a2278b540f3167c2a502dc0702a8b0,VC,VorontsovCurrency,16,10000,
0xbe18d07ae7ba4bc105eb28a99b8b3285f34efcd4,Wh,PowerToken,0,20,
0x770c9cdcfa7e1fdad5f19efda5b86accd827717d,,,,10000,
0x194d26307c4ddbcf0dca16e6e36706fcddfb391c,M$,Martijn's Dollar,2,,
0xad285de31c3acd0548bd6706840d089b1a04eb87,R,RobeCoin,0,0,
0x7e206710d199905b8d5f3660318ccff6090e5615,,,,100000000000,
0x1a754671662e7e419bbfeac6abf6525237c808db,STKN2,SviriToken2,4,,
0xaceff0c5a26d508c3ca95a9270b7fa817692830b,%,GS Holdings Stake,0,,
0x2d5b6ad223654018aa31c5660a48fee33d016adf,,,0,10110,
0x784b994d413f8c665af1b464a9cb5483f1b181eb,Au,Gold Bar,0,,
0x330163b46dcfcf534673a088bc2f81504045ab09,,,0,100000,
0x56a46edc89a0f0e04687cef43229afb43560745c,!,leenarium,4,,
0x66bfad868f3fdf170c4190076084c07e1fda6851,T,Test,,1000000000,
0xa1d3e6813cd5a3a4fb0a91a92acfd8661185b657,TCF,TCF,0,5000,
0x790262b3fce1962a09762176f00de765f6ae916e,BB,Blob,0,500,
0x601cd6a21c419adab360e5d199683cc9a31c7f39,,,,,
0xa72ba8665992f2d48851bca8889e320f67b12557,BCDN,BCDN,15,1000000000000000000000000,
0xd164b088bd9108b60d0ca3751da4bceb207b0782,,,1,1000001295451730000000,
0xd7bb83fc1777fec0abbd01dd27ec86871734cfe4,CAT,Catena,2,,
0xe9439478f5de235285ffbbf9ef9725a287f0f8ab,BB,Asset B,0,,
0x1f9f0e0071172b9b77d5fb9905af3a1341529b86,,,0,32197763894698396,
0x103deb1653dde7342062c964a30f900155a6234a,,,18,176360263327101000000000,
0x182aa594ae7f55d0843336e09c5347826af9ec71,E,EtherDollar,4,,
0x4613f3bca5c44ea06337a9e439fbc6d42e501d0a,,,1,28927603152430300000000,
0xf92bb30f072537a83ec4673feeed228b7c66a97c,$pr$,PR-DAO Token,2,,
0xdcc7f406c8664e1cc7482b23f6a2a2887573f1c2,BAUTEST4,BAU TEST4,9,1000000000000000,
0xe5cb6fa28856df6f49153798a8c0afe7d53a5423,GLY,GLYCASH,8,100000000000000000,
0xfb667a6cf7ebc3df94d8bbd16af31b03c49295b4,%,My DAO Shares,2,,
0x182ed89f139b5e3f875c8b1f943c04e72388c74b,%,CraigCoin,2,,
0x118efc621d9dfd1e8e2e6a6ed89020e8f7eb4159,KEC,Ken Evil Coin,2,5000,
0xce8e6babf226ef0520bc1f1a27ed3bb720b0983d,BKS,Bucks,2,1000,
0x3ee899136938ef9365e4717b294835c3eaf0deef,zonnen,mijnZon,,,
0x429e05e4e278ab292daa0197bd458eef18855f57,%,DTCoin,0,10000,
0x064f5fb7847e5a91bf3458f28f3435d3e0056bfc,FC,Future Coin,4,1000000,
0x0a58a225ab9d34d04d85f456d1e36787bec4f5ac,YUN,YUN,0,1000,
0x597c2a95f28c21b16b3cd8637c5534b326763da9,Ƀ,BiafraCoin,0,4500000000,
0xa2f1ccba9395d7fcb155bba8bc92db9bafaeade7,,,1,5000006477258637377,
0xa7313a8d152b7c8860e8ab697c072becb474101e,,GMTINCORPORATION OBLIGATIONS,0,3001010,
0x8f7c15a0af39606ebe2726eb488062d2524f13e8,TC,My Tips,4,1000,
0x9e1c8cb7a21cac9c4ca8ac75fd3bf55e66c1c2c5,%,My DAO Shares,2,,
0x4deb0033bb26bc534b197e61d19e0733e5679784,,,1,1256101627216910000000,
0x47ed618871db5d3c560a87b91959da2a8878d9f6,%,YakuCoin,2,,
0x490d77514a359c313c1206992e1981e34c217a21,🐎,QBucks,0,0,
0xe0334eb3926210d42e3b6b5739f40d8ab6f5a31c,XNO,XENO,3,,
0x36a128674f657fa5f4dd94dca0054e20d6c35f10,٨,Dentacoin,0,8000000000000,
0x9dcb60a57b8c0713b69b1dc003620dd6c6f26223,%,Pineapple Creative Shares,1,1000,
0xc03c9484a5eeb54f46474909c987e899ce543135,**,tokentest,0,,
0x70bcfbf17abe2d2c7bed8cdd72b160f39048fd23,P-,GreyPower,,3361,
0xa9aff9d7e783b7c30ae54a2038255f73c26a6fcf,HB,HoneyBadger,8,,
0x802d7363ff914ff2b48ca943c099b0047f93fd68,%,new guy,2,,
0x93283c9dcee03fa5e452ccde96bf988b970c36b8,@,meetupcoin,1,,
0x6c878a4760fb1afe5751d9979b4fbeeec3072a30,$,PointlessCoin,3,4321,
0x4214a91774c7c82a079a81a5ef108363db1e2961,E,EtherDollar,4,,
0x2d5dd1ae7aa41e43b80071785545799fd556c780,,,1,700000000000000000,
0x1a93352278e3fbc91c3a8e43a72b734d91ac0d7e,GLY,GLYCOIN,8,100000000000000000000,
0x8e597bc2e708f83ddbb74355f924397676877cde,,,0,12000000,
0x0d5781131e377e20b7b8ee5f0231ff8f91b4beb1,~,Food Shares,2,,
0xdd239298e512427ba98b6602e4c8050c3e21f58b,,,8,1900000000,
0x33537d440a2d2814b23d175b9330d7570b63c5fe,Bgol,LogB,0,10000,
0xea59080e96a5d83a2a5e8637d226fa22dfa83bad,Kz,K-oZ,0,1000,
0xb465b9ec037a06dd52e743ed54fc5447583f7b70,,ETokenETH,18,113939125010000000,
0xa74476443119a942de498590fe1f2454d7d4ac0d,GNT,Golem Network Token,18,494877024966322000000000000,
0x2ce3b95d043454d648fab4dbc0acf894501a0eea,ATA,ATA Fixed Reserve v0.0.1,2,10000,
0x7b071c7c3257a6f14860b61529d15a6721868015,,MoonRock,0,,
0xa4bb9afc41b1201b227de34a2869f13227ed8385,E/,MicroDAO,,,
0x36fa1ac86209cfa7b9c46764ff7f03bf8e80907a,BIT,Bits,8,,
0xd2b5f40a92d59cfce36a754fe1ab9e0723590ec7,DTN,Daniel's Token,2,,
0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,,,1,14870898080602,
0x0d90b565cd67733f70c21fe38f355e3469012856,MB 2 Test,,2,,
0x01fed1f425401bcff14922e589a66db955d7b589,M,M,,1000,
0x01e60b511fced1eb2b5b40991eb1dfd171a6df42,,,0,39776170192948200000,
0x53c5571d750cf483f9e717b7d2b2bd2ddae69889,,,0,,
0x2c8b1d746478b7a431d3679439c9cb0c6ae9d577,MS101,MyService101,2,0,
0x94f593112b0294591f89ea40c3355d1bcea41fe8,,,0,1032197763894698396,
0xb66329dcc17d7a191f1fae9fea419eaaf5bf4196,,,,,
0x8f4b94dd6e67ca7d444185bfe66b2305ced90c6c,UC,UCoin,2,1000000,
0x28297291aebef85bed1b15b9d5fca3146c6ebb3f,TNT,Token Network Token,18,2439024390243900000000,
0x1f797150945b43dbf114245abbb64495c237518d,PKC,Prachakij Coin,0,1000000,
0x936f78b9852d12f5cb93177c1f84fb8513d06263,GNTW,Golem Network Token Wrapped,18,20765347718265000000000,
0x9ea779f907f0b315b364b0cfc39a0fde5b02a416,,,1,15839461690131400000000,
0xff63fc4dd8c0f69e4b33d4d31cfa996e75f717e5,,,,5000000000,
0x439aeb373af18fdcaf7739d1c9a35f9889f8e466,,,0,32197763894698396,
0x9da76e5e93d6b3c0b16dcbc9cbfddd06111bf2fd,$,snorre-test-token,2,,
0x4751f312382005ac353acc6fe4918627949f45b6,$,US Dollar,0,,
0xd642a3d338f0e24146df98b853ed299b1745aebe,,mijnZonnedak,,,
0x75089f9072b4fbe4611a6786ecc3dc74e61115e3,GNT,Golem Network Token,18,1219512195121950000000,
0x1bec3e748a69cad094caf96ddaa0e7c2ae857246,☁️,Cloud Coin,2,,
0x0f9719154ded7f84f0c5239a7e74804d8522e6a0,LSDR,LiquidSDR,2,,
0xefe210945bb1dbeb0dc66a65e9e3db7146dbdc47,⚡,Bolts,4,1000000,
0x96b60d8ec3e6588692c423c566bf96672397f572,,,,,
0x80c6fd41ab7ceb8a6c41fd5766ebec355056d686,Ag,Silver,0,,
0x43db3f99e28fe2dd9783b061a7e9d2f16b1fcbc7,,,0,261241954941433846,
0x1cf265582e7ccca20cf85808bceaf92f4d97bca9,%,TomTokens,2,,
0xf86579112fa089ef7d581f251138f7cb1e0d287b,,MB COIN,2,,
0x2fa609e6e19407b36c71283c76fbdea401cbfe2c,%,Unicorns,2,11000,
0xa8ba2b4cdb04f3052b76ff657c49f6255a287c25,GLY,GLYCASH,8,100000000000000000,
0x0352558127f0cdcbfa111eeff75590fc562e64d6,,,1,600000000000000000,
0xd4b7ce029cc1b13665e98dea83c3ab51f687d3a3,amorbi,AMorbi,0,,
0x7498dbf5f219f74e4218b15e53d253708078d4c7,MRC,MoonRock,4,,
0xd5d15cb78527e0efd7c4d365efb47c31cfee3cce,,,,20,
0x3e6a4c18ac20a8b989c55b0b39fced4e6617e984,LC,LoveCoin,8,,
0x633481a3b00cde2121c0e8ec8f771649d462fd58,,,,1000000000,
0x80a8c746ce8f2ebed003bd70e2e9a4a9f17c2539,%,MikeShares,2,,
0x6b9b275da653e270c0ad462a0e3dcd9906719fdc,𨳍,ETHDEMO,4,21000000000,
0x44021ad2e70a28193cdc81226087715d6e4f29c0,bean,beanies,2,,
0xdfabdb8b2824aaca326b34c70989bc1cb8574d0c,Euro,wkkwarmtedebet,4,,
0x1a0dbcf7d58edc7891ce956b27db4820ae65b14a,,,0,100000065,
0x1130547436810db920fa73681c946fea15e9b758,btc,bitcoin,8,,
0x65c6a77bf78a6aa5bbb2075026ab027b8c920261,,,0,20000,
0x665160512e89ff549dc0971318a74bc622a056e8,[,EthbitsTest,0,1000000,
0x17bc2adcce3b48c720eb68d4a644ea031b121215,,TEST,2,200,
0xdb77368f31992fdb702d472871741e237bcf3b5a,,,0,10000,
0x32e79a4f84861a83772a81d258270b2e51849fe2,bcdn008,bcdn008,16,75000000000000000,
0x550823842d63fce65c8c2903bda07c91f6e781c3,,,,,
0x61c749bbf614e968779f72d24f5c1eacbb55825c,&,Max,2,5000,
0x12f38c8b215fe7ff25042a045a7961d35335e7fd,$w,mijnwind,,,
